telemetry_id,asset_id,date,day_index,health_index,wear_metric,daily_gmt,temp_c,rainfall_mm,days_since_inspection,days_since_maintenance,deferred_count,speed_restriction_active
TEL-501953,AST-SIG-1039,2026-04-01,12,96.2,0.45,64.8,34.6,0.0,15,39,0,0
TEL-501954,AST-PNT-1040,2026-04-01,12,92.4,2.36,25.8,34.6,0.0,22,44,0,0
TEL-501955,AST-OHE-1041,2026-04-01,12,97.9,2.5,37.6,34.6,0.0,26,37,0,0
TEL-501956,AST-TRK-1042,2026-04-01,12,93.7,1.08,37.9,34.6,0.0,4,52,0,0
TEL-501957,AST-TRK-1043,2026-04-01,12,89.7,1.7,29.8,34.6,0.0,23,28,0,0
TEL-501958,AST-TRK-1044,2026-04-01,12,92.6,1.2,52.2,34.6,0.0,26,32,0,0
TEL-501959,AST-TRK-1045,2026-04-01,12,91.2,1.53,45.6,34.6,0.0,3,34,0,0
TEL-501960,AST-TRK-1046,2026-04-01,12,97.7,0.36,59.6,34.6,0.0,2,38,0,0
TEL-501961,AST-TRK-1047,2026-04-01,12,95.2,0.75,37.9,34.6,0.0,0,48,0,0
TEL-501962,AST-TRK-1048,2026-04-01,12,91.1,1.56,29.0,34.6,0.0,1,42,0,0
TEL-501963,AST-TRK-1049,2026-04-01,12,89.1,1.81,57.2,34.6,0.0,4,26,0,0
TEL-501964,AST-TRK-1050,2026-04-01,12,96.9,0.52,63.9,34.6,0.0,17,20,0,0
TEL-501965,AST-TRK-1051,2026-04-01,12,92.1,1.27,25.9,34.6,0.0,26,52,0,0
TEL-501966,AST-SIG-1052,2026-04-01,12,95.8,0.5,30.8,34.6,0.0,18,47,0,0
TEL-501967,AST-PNT-1053,2026-04-01,12,88.5,2.54,37.4,34.6,0.0,24,28,0,0
TEL-501968,AST-OHE-1054,2026-04-01,12,94.5,6.5,41.6,34.6,0.0,17,45,0,0
TEL-501969,AST-TRK-1055,2026-04-01,12,95.2,0.69,46.6,34.6,0.0,15,33,0,0
TEL-501970,AST-TRK-1056,2026-04-01,12,90.3,1.61,57.0,34.6,0.0,25,48,0,0
TEL-501971,AST-TRK-1057,2026-04-01,12,90.6,1.61,59.7,34.6,0.0,21,34,0,1
TEL-501972,AST-TRK-1058,2026-04-01,12,91.8,1.45,29.0,34.6,0.0,15,42,0,0
TEL-501973,AST-TRK-1059,2026-04-01,12,94.9,0.88,60.0,34.6,0.0,16,26,0,0
TEL-501974,AST-TRK-1060,2026-04-01,12,93.8,1.06,54.3,34.6,0.0,20,45,0,0
TEL-501975,AST-TRK-1061,2026-04-01,12,94.2,0.86,57.0,34.6,0.0,22,38,0,0
TEL-501976,AST-SIG-1062,2026-04-01,12,91.2,1.04,38.1,34.6,0.0,15,18,0,0
TEL-501977,AST-PNT-1063,2026-04-01,12,93.2,2.32,41.2,34.6,0.0,26,27,0,0
TEL-501978,AST-OHE-1064,2026-04-01,12,96.6,4.0,26.6,34.6,0.0,18,28,0,0
TEL-501979,AST-TRK-1065,2026-04-01,12,91.2,1.52,30.2,34.6,0.0,19,30,0,0
TEL-501980,AST-TRK-1066,2026-04-01,12,91.2,1.43,41.8,34.6,0.0,19,49,0,0
TEL-501981,AST-TRK-1067,2026-04-01,12,95.8,0.65,56.5,34.6,0.0,17,43,0,0
TEL-501982,AST-TRK-1068,2026-04-01,12,90.3,1.68,31.3,34.6,0.0,25,39,0,0
TEL-501983,AST-TRK-1069,2026-04-01,12,96.5,0.6,36.5,34.6,0.0,30,40,0,0
TEL-501984,AST-TRK-1070,2026-04-01,12,92.7,1.13,52.2,34.6,0.0,28,22,0,0
TEL-501985,AST-TRK-1071,2026-04-01,12,88.4,1.93,27.1,34.6,0.0,4,34,0,0
TEL-501986,AST-SIG-1072,2026-04-01,12,97.3,0.32,43.4,34.6,0.0,22,42,0,0
TEL-501987,AST-PNT-1073,2026-04-01,12,92.1,2.37,34.3,34.6,0.0,30,30,0,0
TEL-501988,AST-OHE-1074,2026-04-01,12,87.5,14.7,35.6,34.6,0.0,14,25,0,0
TEL-501989,AST-TRK-1075,2026-04-01,12,88.8,1.84,54.1,34.6,0.0,17,48,0,0
TEL-501990,AST-TRK-1076,2026-04-01,12,96.1,0.56,58.5,34.6,0.0,21,23,0,0
TEL-501991,AST-TRK-1077,2026-04-01,12,90.1,1.71,53.0,34.6,0.0,2,41,0,0
TEL-501992,AST-TRK-1078,2026-04-01,12,91.8,1.44,48.9,34.6,0.0,27,17,0,0
TEL-501993,AST-TRK-1079,2026-04-01,12,96.2,0.63,51.3,34.6,0.0,16,23,0,0
TEL-501994,AST-TRK-1080,2026-04-01,12,90.9,1.49,40.0,34.6,0.0,23,35,0,0
TEL-501995,AST-TRK-1081,2026-04-01,12,89.1,1.91,37.2,34.6,0.0,26,40,0,0
TEL-501996,AST-TRK-1082,2026-04-01,12,92.1,1.25,29.3,34.6,0.0,22,47,0,0
TEL-501997,AST-TRK-1083,2026-04-01,12,91.9,1.27,56.8,34.6,0.0,27,26,0,0
TEL-501998,AST-SIG-1084,2026-04-01,12,99.1,0.11,43.1,34.6,0.0,15,21,0,0
TEL-501999,AST-PNT-1085,2026-04-01,12,94.1,2.28,63.9,34.6,0.0,15,49,0,0
TEL-502000,AST-OHE-1086,2026-04-01,12,90.4,11.3,55.0,34.6,0.0,1,38,0,0
TEL-502001,AST-TRK-1087,2026-04-01,12,96.6,0.58,51.4,34.6,0.0,15,40,0,1
TEL-502002,AST-TRK-1088,2026-04-01,12,88.9,1.93,59.7,34.6,0.0,16,37,0,0
TEL-502003,AST-TRK-1089,2026-04-01,12,91.1,1.4,60.5,34.6,0.0,27,31,0,0
TEL-502004,AST-TRK-1090,2026-04-01,12,89.4,1.82,25.7,34.6,0.0,2,32,0,0
TEL-502005,AST-TRK-1091,2026-04-01,12,95.0,0.88,41.0,34.6,0.0,30,45,0,0
TEL-502006,AST-TRK-1092,2026-04-01,12,94.8,0.84,39.6,34.6,0.0,15,36,0,0
TEL-502007,AST-TRK-1093,2026-04-01,12,95.6,0.64,34.5,34.6,0.0,20,22,0,0
TEL-502008,AST-TRK-1094,2026-04-01,12,93.1,1.14,33.4,34.6,0.0,17,43,0,0
TEL-502009,AST-TRK-1095,2026-04-01,12,93.3,1.17,38.9,34.6,0.0,22,51,0,0
TEL-502010,AST-SIG-1096,2026-04-01,12,93.2,0.8,27.6,34.6,0.0,18,32,0,0
TEL-502011,AST-PNT-1097,2026-04-01,12,90.9,2.43,37.9,34.6,0.0,21,45,0,0
TEL-502012,AST-OHE-1098,2026-04-01,12,92.1,9.3,44.4,34.6,0.0,27,50,0,0
TEL-502013,AST-TRK-1099,2026-04-01,12,91.4,1.42,33.9,34.6,0.0,18,32,0,0
TEL-502014,AST-TRK-1100,2026-04-01,12,96.1,0.55,52.1,34.6,0.0,23,36,0,0
TEL-502015,AST-TRK-1101,2026-04-01,12,96.0,0.6,60.2,34.6,0.0,20,31,0,0
TEL-502016,AST-TRK-1102,2026-04-01,12,95.4,0.8,41.0,34.6,0.0,26,25,0,0
TEL-502017,AST-TRK-1103,2026-04-01,12,97.4,0.4,58.0,34.6,0.0,3,18,0,0
TEL-502018,AST-TRK-1104,2026-04-01,12,95.3,0.74,30.2,34.6,0.0,21,17,0,0
TEL-502019,AST-TRK-1105,2026-04-01,12,93.9,0.99,42.7,34.6,0.0,15,43,0,0
TEL-502020,AST-TRK-1106,2026-04-01,12,92.7,1.14,51.9,34.6,0.0,0,42,0,0
TEL-502021,AST-TRK-1107,2026-04-01,12,97.4,0.45,28.4,34.6,0.0,26,26,0,0
TEL-502022,AST-TRK-1108,2026-04-01,12,92.5,1.16,48.9,34.6,0.0,25,23,0,0
TEL-502023,AST-TRK-1109,2026-04-01,12,89.1,1.89,47.1,34.6,0.0,1,41,0,0
TEL-502024,AST-TRK-1110,2026-04-01,12,88.7,1.89,38.2,34.6,0.0,22,43,0,0
TEL-502025,AST-TRK-1111,2026-04-01,12,96.1,0.65,30.2,34.6,0.0,26,36,0,0
TEL-502026,AST-SIG-1112,2026-04-01,12,91.2,1.04,60.1,34.6,0.0,3,25,0,0
TEL-502027,AST-PNT-1113,2026-04-01,12,90.7,2.44,50.2,34.6,0.0,29,28,0,0
TEL-502028,AST-OHE-1114,2026-04-01,12,88.7,13.3,44.9,34.6,0.0,18,29,0,0
TEL-502029,AST-TRK-1115,2026-04-01,12,96.4,0.63,29.6,34.6,0.0,2,33,0,0
TEL-502030,AST-TRK-1116,2026-04-01,12,97.1,0.5,64.4,34.6,0.0,28,50,0,0
TEL-502031,AST-TRK-1117,2026-04-01,12,92.7,1.23,48.1,34.6,0.0,22,52,0,0
TEL-502032,AST-TRK-1118,2026-04-01,12,89.1,1.77,34.8,34.6,0.0,17,45,0,0
TEL-502033,AST-TRK-1119,2026-04-01,12,95.1,0.71,29.7,34.6,0.0,14,26,0,0
TEL-502034,AST-TRK-1120,2026-04-01,12,88.6,1.96,33.8,34.6,0.0,7,31,0,0
TEL-502035,AST-TRK-1121,2026-04-01,12,90.2,1.71,46.3,34.6,0.0,1,37,0,0
TEL-502036,AST-TRK-1122,2026-04-01,12,91.3,1.47,36.7,34.6,0.0,3,29,0,0
TEL-502037,AST-TRK-1123,2026-04-01,12,96.1,0.56,48.5,34.6,0.0,20,21,0,0
TEL-502038,AST-TRK-1124,2026-04-01,12,93.2,1.09,30.4,34.6,0.0,19,22,0,0
TEL-502039,AST-TRK-1125,2026-04-01,12,97.9,0.37,51.8,34.6,0.0,26,42,0,0
TEL-502040,AST-TRK-1126,2026-04-01,12,93.8,0.96,31.4,34.6,0.0,26,18,0,0
TEL-502041,AST-TRK-1127,2026-04-01,12,94.7,0.82,44.4,34.6,0.0,24,27,0,0
TEL-502042,AST-SIG-1128,2026-04-01,12,95.6,0.52,40.7,34.6,0.0,28,33,0,0
TEL-502043,AST-PNT-1129,2026-04-01,12,93.2,2.32,58.5,34.6,0.0,25,48,0,0
TEL-502044,AST-OHE-1130,2026-04-01,12,96.7,3.9,51.3,34.6,0.0,31,18,0,0
TEL-502045,AST-TRK-1131,2026-04-01,12,94.1,0.94,64.2,34.6,0.0,20,17,0,0
TEL-502046,AST-TRK-1132,2026-04-01,12,91.5,1.42,32.4,34.6,0.0,23,46,0,0
TEL-502047,AST-TRK-1133,2026-04-01,12,91.2,1.39,60.7,34.6,0.0,19,34,0,1
TEL-502048,AST-TRK-1134,2026-04-01,12,89.0,1.89,55.5,34.6,0.0,25,42,0,0
TEL-502049,AST-TRK-1135,2026-04-01,12,92.3,1.2,53.9,34.6,0.0,17,30,0,0
TEL-502050,AST-TRK-1136,2026-04-01,12,94.8,0.84,29.2,34.6,0.0,4,43,0,0
TEL-502051,AST-TRK-1137,2026-04-01,12,94.7,0.9,61.6,34.6,0.0,2,30,0,0
TEL-502052,AST-TRK-1138,2026-04-01,12,89.8,1.74,30.5,34.6,0.0,16,31,0,0
TEL-502053,AST-TRK-1139,2026-04-01,12,91.0,1.48,42.5,34.6,0.0,26,20,0,0
TEL-502054,AST-TRK-1140,2026-04-01,12,95.6,0.68,45.3,34.6,0.0,0,42,0,0
TEL-502055,AST-TRK-1141,2026-04-01,12,88.5,1.87,28.0,34.6,0.0,0,33,0,0
TEL-502056,AST-TRK-1142,2026-04-01,12,94.5,0.92,62.8,34.6,0.0,27,27,0,0
TEL-502057,AST-TRK-1143,2026-04-01,12,94.3,0.89,25.9,34.6,0.0,28,31,0,0
TEL-502058,AST-TRK-1144,2026-04-01,12,89.1,1.89,59.1,34.6,0.0,19,48,0,0
TEL-502059,AST-TRK-1145,2026-04-01,12,87.9,1.98,40.0,34.6,0.0,3,29,0,0
TEL-502060,AST-TRK-1146,2026-04-01,12,90.8,1.48,35.1,34.6,0.0,21,34,0,0
TEL-502061,AST-TRK-1147,2026-04-01,12,91.6,1.35,29.7,34.6,0.0,17,19,0,0
TEL-502062,AST-TRK-1148,2026-04-01,12,93.4,0.99,50.7,34.6,0.0,1,21,0,1
TEL-502063,AST-TRK-1149,2026-04-01,12,91.0,1.52,34.9,34.6,0.0,17,25,0,0
TEL-502064,AST-SIG-1150,2026-04-01,12,91.2,1.03,30.7,34.6,0.0,19,44,0,0
TEL-502065,AST-PNT-1151,2026-04-01,12,90.9,2.43,33.3,34.6,0.0,0,31,0,0
TEL-502066,AST-OHE-1152,2026-04-01,12,94.0,7.1,57.7,34.6,0.0,27,24,0,0
TEL-502067,AST-TRK-1153,2026-04-01,12,93.3,1.15,35.8,34.6,0.0,16,37,0,0
TEL-502068,AST-TRK-1154,2026-04-01,12,92.0,1.36,38.3,34.6,0.0,24,42,0,0
TEL-502069,AST-TRK-1155,2026-04-01,12,96.2,0.66,60.6,34.6,0.0,14,48,0,0
TEL-502070,AST-TRK-1156,2026-04-01,12,89.7,1.81,36.6,34.6,0.0,20,28,0,0
TEL-502071,AST-TRK-1157,2026-04-01,12,90.8,1.49,30.6,34.6,0.0,16,28,0,0
TEL-502072,AST-TRK-1158,2026-04-01,12,90.9,1.55,32.1,34.6,0.0,16,31,0,0
TEL-502073,AST-TRK-1159,2026-04-01,12,89.0,1.77,25.2,34.6,0.0,26,48,0,0
TEL-502074,AST-TRK-1160,2026-04-01,12,94.1,0.91,31.8,34.6,0.0,18,24,0,0
TEL-502075,AST-TRK-1161,2026-04-01,12,93.2,1.19,64.4,34.6,0.0,22,45,0,0
TEL-502076,AST-TRK-1162,2026-04-01,12,94.7,0.89,55.4,34.6,0.0,19,41,0,0
TEL-502077,AST-TRK-1163,2026-04-01,12,94.9,0.79,54.0,34.6,0.0,23,31,0,0
TEL-502078,AST-TRK-1164,2026-04-01,12,93.5,1.1,53.9,34.6,0.0,14,17,0,0
TEL-502079,AST-TRK-1165,2026-04-01,12,93.4,1.06,43.3,34.6,0.0,14,33,0,0
TEL-502080,AST-TRK-1166,2026-04-01,12,90.7,1.48,38.9,34.6,0.0,18,30,0,0
TEL-502081,AST-TRK-1167,2026-04-01,12,92.5,1.18,28.1,34.6,0.0,23,17,0,0
TEL-502082,AST-TRK-1168,2026-04-01,12,96.4,0.61,52.3,34.6,0.0,4,36,0,1
TEL-502083,AST-TRK-1169,2026-04-01,12,90.2,1.62,57.1,34.6,0.0,29,39,0,0
TEL-502084,AST-TRK-1170,2026-04-01,12,91.5,1.45,56.7,34.6,0.0,14,19,0,0
TEL-502085,AST-TRK-1171,2026-04-01,12,94.4,0.94,43.5,34.6,0.0,28,36,0,0
TEL-502086,AST-SIG-1172,2026-04-01,12,97.1,0.34,28.0,34.6,0.0,24,49,0,0
TEL-502087,AST-PNT-1173,2026-04-01,12,95.3,2.22,37.6,34.6,0.0,27,39,0,0
TEL-502088,AST-OHE-1174,2026-04-01,12,97.8,2.6,28.4,34.6,0.0,3,43,0,0
TEL-502089,AST-TRK-1001,2026-04-02,13,93.3,1.03,64.8,33.5,0.0,30,28,0,0
TEL-502090,AST-TRK-1002,2026-04-02,13,91.2,1.4,61.5,33.5,0.0,23,20,0,0
TEL-502091,AST-SIG-1003,2026-04-02,13,91.9,0.95,39.1,33.5,0.0,32,31,0,0
TEL-502092,AST-PNT-1004,2026-04-02,13,93.2,2.32,41.6,33.5,0.0,16,48,0,0
TEL-502093,AST-OHE-1005,2026-04-02,13,87.0,15.3,63.5,33.5,0.0,25,51,0,0
TEL-502094,AST-TRK-1006,2026-04-02,13,96.3,0.5,46.2,33.5,0.0,4,25,0,0
TEL-502095,AST-TRK-1007,2026-04-02,13,95.0,0.83,35.7,33.5,0.0,15,46,0,0
TEL-502096,AST-SIG-1008,2026-04-02,13,97.1,0.34,44.7,33.5,0.0,25,43,0,0
TEL-502097,AST-PNT-1009,2026-04-02,13,90.9,2.43,57.2,33.5,0.0,23,40,0,0
TEL-502098,AST-OHE-1010,2026-04-02,13,97.7,2.7,35.8,33.5,0.0,22,50,0,0
TEL-502099,AST-TRK-1011,2026-04-02,13,94.8,0.78,39.3,33.5,0.0,25,21,0,0
TEL-502100,AST-TRK-1012,2026-04-02,13,90.9,1.48,39.0,33.5,0.0,20,19,0,0
TEL-502101,AST-SIG-1013,2026-04-02,13,91.9,0.95,41.3,33.5,0.0,23,30,0,0
TEL-502102,AST-PNT-1014,2026-04-02,13,88.7,2.53,60.2,33.5,0.0,22,32,0,0
TEL-502103,AST-OHE-1015,2026-04-02,13,89.4,12.5,38.9,33.5,0.0,19,22,0,0
TEL-502104,AST-TRK-1016,2026-04-02,13,97.1,0.45,51.8,33.5,0.0,1,50,0,1
TEL-502105,AST-TRK-1017,2026-04-02,13,89.7,1.71,44.8,33.5,0.0,15,53,0,0
TEL-502106,AST-SIG-1018,2026-04-02,13,95.2,0.56,42.8,33.5,0.0,7,44,0,0
TEL-502107,AST-PNT-1019,2026-04-02,13,95.3,2.22,30.7,33.5,0.0,16,48,0,1
TEL-502108,AST-OHE-1020,2026-04-02,13,97.0,3.5,41.7,33.5,0.0,16,26,0,0
TEL-502109,AST-TRK-1021,2026-04-02,13,95.4,0.75,37.3,33.5,0.0,16,22,0,0
TEL-502110,AST-SIG-1022,2026-04-02,13,98.0,0.24,30.5,33.5,0.0,5,31,0,0
TEL-502111,AST-PNT-1023,2026-04-02,13,91.7,2.39,34.1,33.5,0.0,1,49,0,0
TEL-502112,AST-OHE-1024,2026-04-02,13,93.9,7.2,58.7,33.5,0.0,15,38,0,0
TEL-502113,AST-TRK-1025,2026-04-02,13,95.7,0.75,50.9,33.5,0.0,8,35,0,0
TEL-502114,AST-SIG-1026,2026-04-02,13,91.8,0.97,46.1,33.5,0.0,23,32,0,0
TEL-502115,AST-PNT-1027,2026-04-02,13,93.2,2.32,64.0,33.5,0.0,1,33,0,0
TEL-502116,AST-OHE-1028,2026-04-02,13,89.1,12.8,64.6,33.5,0.0,15,19,0,0
TEL-502117,AST-TRK-1029,2026-04-02,13,89.7,1.65,34.2,33.5,0.0,28,46,0,0
TEL-502118,AST-TRK-1030,2026-04-02,13,89.0,1.89,63.5,33.5,0.0,24,29,0,0
TEL-502119,AST-TRK-1031,2026-04-02,13,90.8,1.56,59.2,33.5,0.0,1,45,0,0
TEL-502120,AST-TRK-1032,2026-04-02,13,92.2,1.33,60.5,33.5,0.0,1,42,0,0
TEL-502121,AST-TRK-1033,2026-04-02,13,95.4,0.79,41.2,33.5,0.0,22,32,0,0
TEL-502122,AST-TRK-1034,2026-04-02,13,89.9,1.65,44.6,33.5,0.0,18,29,0,0
TEL-502123,AST-TRK-1035,2026-04-02,13,94.2,0.87,29.4,33.5,0.0,4,46,0,0
TEL-502124,AST-TRK-1036,2026-04-02,13,89.8,1.76,47.8,33.5,0.0,17,41,0,0
TEL-502125,AST-TRK-1037,2026-04-02,13,92.7,1.19,49.1,33.5,0.0,19,51,0,0
TEL-502126,AST-TRK-1038,2026-04-02,13,94.0,0.97,54.3,33.5,0.0,25,46,0,1
TEL-502127,AST-SIG-1039,2026-04-02,13,96.1,0.46,59.2,33.5,0.0,16,40,0,0
TEL-502128,AST-PNT-1040,2026-04-02,13,92.1,2.37,58.9,33.5,0.0,23,45,0,0
TEL-502129,AST-OHE-1041,2026-04-02,13,97.8,2.6,26.8,33.5,0.0,27,38,0,0
TEL-502130,AST-TRK-1042,2026-04-02,13,93.5,1.1,44.1,33.5,0.0,5,53,0,0
TEL-502131,AST-TRK-1043,2026-04-02,13,89.4,1.71,40.0,33.5,0.0,24,29,0,0
TEL-502132,AST-TRK-1044,2026-04-02,13,92.4,1.22,60.3,33.5,0.0,27,33,0,0
TEL-502133,AST-TRK-1045,2026-04-02,13,90.7,1.55,58.6,33.5,0.0,4,35,0,0
TEL-502134,AST-TRK-1046,2026-04-02,13,97.1,0.38,52.3,33.5,0.0,3,39,0,0
TEL-502135,AST-TRK-1047,2026-04-02,13,95.0,0.77,31.6,33.5,0.0,1,49,0,0
TEL-502136,AST-TRK-1048,2026-04-02,13,90.9,1.57,26.1,33.5,0.0,2,43,0,0
TEL-502137,AST-TRK-1049,2026-04-02,13,89.1,1.83,55.3,33.5,0.0,5,27,0,0
TEL-502138,AST-TRK-1050,2026-04-02,13,97.0,0.53,35.6,33.5,0.0,18,21,0,0
TEL-502139,AST-TRK-1051,2026-04-02,13,92.1,1.29,49.4,33.5,0.0,27,53,0,0
TEL-502140,AST-SIG-1052,2026-04-02,13,95.8,0.5,62.5,33.5,0.0,19,48,0,0
TEL-502141,AST-PNT-1053,2026-04-02,13,88.5,2.54,36.9,33.5,0.0,25,29,0,0
TEL-502142,AST-OHE-1054,2026-04-02,13,94.4,6.6,31.2,33.5,0.0,18,46,0,0
TEL-502143,AST-TRK-1055,2026-04-02,13,95.2,0.7,36.9,33.5,0.0,16,34,0,0
TEL-502144,AST-TRK-1056,2026-04-02,13,90.2,1.63,30.3,33.5,0.0,26,49,0,0
TEL-502145,AST-TRK-1057,2026-04-02,13,90.1,1.63,40.6,33.5,0.0,22,35,0,1
TEL-502146,AST-TRK-1058,2026-04-02,13,91.5,1.47,25.5,33.5,0.0,16,43,0,0
TEL-502147,AST-TRK-1059,2026-04-02,13,94.6,0.9,27.3,33.5,0.0,17,27,0,0
TEL-502148,AST-TRK-1060,2026-04-02,13,93.6,1.07,29.6,33.5,0.0,21,46,0,0
TEL-502149,AST-TRK-1061,2026-04-02,13,94.2,0.88,64.5,33.5,0.0,23,39,0,0
TEL-502150,AST-SIG-1062,2026-04-02,13,91.2,1.04,29.5,33.5,0.0,16,19,0,0
TEL-502151,AST-PNT-1063,2026-04-02,13,93.0,2.33,43.9,33.5,0.0,27,28,0,0
TEL-502152,AST-OHE-1064,2026-04-02,13,96.5,4.1,26.2,33.5,0.0,19,29,0,0
TEL-502153,AST-TRK-1065,2026-04-02,13,90.7,1.53,45.4,33.5,0.0,20,31,0,0
TEL-502154,AST-TRK-1066,2026-04-02,13,91.5,1.43,32.5,33.5,0.0,20,50,0,0
TEL-502155,AST-TRK-1067,2026-04-02,13,95.3,0.66,62.3,33.5,0.0,18,44,0,0
TEL-502156,AST-TRK-1068,2026-04-02,13,90.3,1.69,56.1,33.5,0.0,26,40,0,0
TEL-502157,AST-TRK-1069,2026-04-02,13,95.9,0.61,31.5,33.5,0.0,0,41,0,0
TEL-502158,AST-TRK-1070,2026-04-02,13,93.0,1.15,35.3,33.5,0.0,29,23,0,0
TEL-502159,AST-TRK-1071,2026-04-02,13,88.3,1.95,32.9,33.5,0.0,5,35,0,0
TEL-502160,AST-SIG-1072,2026-04-02,13,97.3,0.32,31.9,33.5,0.0,23,43,0,0
TEL-502161,AST-PNT-1073,2026-04-02,13,91.9,2.38,54.1,33.5,0.0,31,31,0,0
TEL-502162,AST-OHE-1074,2026-04-02,13,87.5,14.7,30.1,33.5,0.0,15,26,0,0
TEL-502163,AST-TRK-1075,2026-04-02,13,88.9,1.87,35.0,33.5,0.0,18,49,0,0
TEL-502164,AST-TRK-1076,2026-04-02,13,96.4,0.57,29.8,33.5,0.0,22,24,0,0
TEL-502165,AST-TRK-1077,2026-04-02,13,89.5,1.72,40.2,33.5,0.0,3,42,0,0
TEL-502166,AST-TRK-1078,2026-04-02,13,91.3,1.46,33.9,33.5,0.0,0,18,0,0
TEL-502167,AST-TRK-1079,2026-04-02,13,96.1,0.66,47.5,33.5,0.0,17,24,0,0
TEL-502168,AST-TRK-1080,2026-04-02,13,90.6,1.5,59.8,33.5,0.0,24,36,0,0
TEL-502169,AST-TRK-1081,2026-04-02,13,88.4,1.93,29.2,33.5,0.0,27,41,0,0
TEL-502170,AST-TRK-1082,2026-04-02,13,91.9,1.26,33.0,33.5,0.0,23,48,0,0
TEL-502171,AST-TRK-1083,2026-04-02,13,92.0,1.28,63.6,33.5,0.0,28,27,0,0
TEL-502172,AST-SIG-1084,2026-04-02,13,99.1,0.11,36.5,33.5,0.0,16,22,0,0
TEL-502173,AST-PNT-1085,2026-04-02,13,93.8,2.29,64.9,33.5,0.0,16,50,0,0
TEL-502174,AST-OHE-1086,2026-04-02,13,90.3,11.4,59.6,33.5,0.0,2,39,0,0
TEL-502175,AST-TRK-1087,2026-04-02,13,95.8,0.6,27.6,33.5,0.0,16,41,0,1
TEL-502176,AST-TRK-1088,2026-04-02,13,88.6,1.95,34.7,33.5,0.0,17,38,0,0
TEL-502177,AST-TRK-1089,2026-04-02,13,91.7,1.42,42.8,33.5,0.0,28,32,0,0
TEL-502178,AST-TRK-1090,2026-04-02,13,89.2,1.84,39.0,33.5,0.0,3,33,0,0
TEL-502179,AST-TRK-1091,2026-04-02,13,94.6,0.9,28.5,33.5,0.0,0,46,0,0
TEL-502180,AST-TRK-1092,2026-04-02,13,94.4,0.86,53.6,33.5,0.0,16,37,0,0
TEL-502181,AST-TRK-1093,2026-04-02,13,95.3,0.66,39.1,33.5,0.0,21,23,0,0
TEL-502182,AST-TRK-1094,2026-04-02,13,93.0,1.17,33.2,33.5,0.0,18,44,0,0
TEL-502183,AST-TRK-1095,2026-04-02,13,93.2,1.18,40.8,33.5,0.0,23,52,0,0
TEL-502184,AST-SIG-1096,2026-04-02,13,93.2,0.8,48.1,33.5,0.0,19,33,0,0
TEL-502185,AST-PNT-1097,2026-04-02,13,90.7,2.44,53.5,33.5,0.0,22,46,0,0
TEL-502186,AST-OHE-1098,2026-04-02,13,92.0,9.4,25.4,33.5,0.0,28,51,0,0
TEL-502187,AST-TRK-1099,2026-04-02,13,91.7,1.45,54.2,33.5,0.0,19,33,0,0
TEL-502188,AST-TRK-1100,2026-04-02,13,96.6,0.57,50.3,33.5,0.0,24,37,0,0
TEL-502189,AST-TRK-1101,2026-04-02,13,95.6,0.62,37.3,33.5,0.0,21,32,0,0
TEL-502190,AST-TRK-1102,2026-04-02,13,94.5,0.82,64.6,33.5,0.0,0,26,0,0
TEL-502191,AST-TRK-1103,2026-04-02,13,97.0,0.41,32.7,33.5,0.0,4,19,0,0
TEL-502192,AST-TRK-1104,2026-04-02,13,95.3,0.76,48.6,33.5,0.0,22,18,0,0
TEL-502193,AST-TRK-1105,2026-04-02,13,94.0,1.0,46.8,33.5,0.0,16,44,0,0
TEL-502194,AST-TRK-1106,2026-04-02,13,93.2,1.15,53.7,33.5,0.0,1,43,0,0
TEL-502195,AST-TRK-1107,2026-04-02,13,97.2,0.46,34.9,33.5,0.0,27,27,0,0
TEL-502196,AST-TRK-1108,2026-04-02,13,92.4,1.17,34.2,33.5,0.0,0,24,0,0
TEL-502197,AST-TRK-1109,2026-04-02,13,89.2,1.9,42.4,33.5,0.0,2,42,0,0
TEL-502198,AST-TRK-1110,2026-04-02,13,88.3,1.91,30.4,33.5,0.0,23,44,0,0
TEL-502199,AST-TRK-1111,2026-04-02,13,95.3,0.66,35.2,33.5,0.0,27,37,0,0
TEL-502200,AST-SIG-1112,2026-04-02,13,91.2,1.04,27.5,33.5,0.0,4,26,0,0
TEL-502201,AST-PNT-1113,2026-04-02,13,90.4,2.45,40.3,33.5,0.0,30,29,0,0
TEL-502202,AST-OHE-1114,2026-04-02,13,88.6,13.4,60.2,33.5,0.0,19,30,0,0
TEL-502203,AST-TRK-1115,2026-04-02,13,96.1,0.66,59.7,33.5,0.0,3,34,0,0
TEL-502204,AST-TRK-1116,2026-04-02,13,96.9,0.51,38.9,33.5,0.0,29,51,0,0
TEL-502205,AST-TRK-1117,2026-04-02,13,92.1,1.24,47.9,33.5,0.0,23,53,0,0
TEL-502206,AST-TRK-1118,2026-04-02,13,89.1,1.78,30.8,33.5,0.0,18,46,0,0
TEL-502207,AST-TRK-1119,2026-04-02,13,95.5,0.72,63.5,33.5,0.0,15,27,0,0
TEL-502208,AST-TRK-1120,2026-04-02,13,87.8,1.97,37.8,33.5,0.0,8,32,0,0
TEL-502209,AST-TRK-1121,2026-04-02,13,89.5,1.73,56.0,33.5,0.0,2,38,0,0
